zip code,county name,state,branch
56279,Kandiyohi County,Minnesota,"Sioux Falls, South Dakota"
56281,Kandiyohi County,Minnesota,"Sioux Falls, South Dakota"
56282,Kandiyohi County,Minnesota,"Sioux Falls, South Dakota"
56288,Kandiyohi County,Minnesota,"Sioux Falls, South Dakota"
56289,Kandiyohi County,Minnesota,"Sioux Falls, South Dakota"
56720,Kittson County,Minnesota,"Fargo, North Dakota"
56728,Kittson County,Minnesota,"Fargo, North Dakota"
56729,Kittson County,Minnesota,"Fargo, North Dakota"
56731,Kittson County,Minnesota,"Fargo, North Dakota"
56732,Kittson County,Minnesota,"Fargo, North Dakota"
56733,Kittson County,Minnesota,"Fargo, North Dakota"
56734,Kittson County,Minnesota,"Fargo, North Dakota"
56735,Kittson County,Minnesota,"Fargo, North Dakota"
56740,Kittson County,Minnesota,"Fargo, North Dakota"
56755,Kittson County,Minnesota,"Fargo, North Dakota"
55772,Koochiching County,Minnesota,"Fargo, North Dakota"
56627,Koochiching County,Minnesota,"Fargo, North Dakota"
56629,Koochiching County,Minnesota,"Fargo, North Dakota"
56649,Koochiching County,Minnesota,"Fargo, North Dakota"
56653,Koochiching County,Minnesota,"Fargo, North Dakota"
56654,Koochiching County,Minnesota,"Fargo, North Dakota"
56658,Koochiching County,Minnesota,"Fargo, North Dakota"
56660,Koochiching County,Minnesota,"Fargo, North Dakota"
56661,Koochiching County,Minnesota,"Fargo, North Dakota"
56668,Koochiching County,Minnesota,"Fargo, North Dakota"
56669,Koochiching County,Minnesota,"Fargo, North Dakota"
56679,Koochiching County,Minnesota,"Fargo, North Dakota"
56212,Lac qui Parle County,Minnesota,"Sioux Falls, South Dakota"
56218,Lac qui Parle County,Minnesota,"Sioux Falls, South Dakota"
56232,Lac qui Parle County,Minnesota,"Sioux Falls, South Dakota"
56256,Lac qui Parle County,Minnesota,"Sioux Falls, South Dakota"
56257,Lac qui Parle County,Minnesota,"Sioux Falls, South Dakota"
55601,Lake County,Minnesota,"Fargo, North Dakota"
55603,Lake County,Minnesota,"Fargo, North Dakota"
55607,Lake County,Minnesota,"Fargo, North Dakota"
55609,Lake County,Minnesota,"Fargo, North Dakota"
55614,Lake County,Minnesota,"Fargo, North Dakota"
55616,Lake County,Minnesota,"Fargo, North Dakota"
56623,Lake of the Woods County,Minnesota,"Fargo, North Dakota"
56686,Lake of the Woods County,Minnesota,"Fargo, North Dakota"
56711,Lake of the Woods County,Minnesota,"Fargo, North Dakota"
56741,Lake of the Woods County,Minnesota,"Fargo, North Dakota"
56017,Le Sueur County,Minnesota,"Rochester, Minnesota"
56028,Le Sueur County,Minnesota,"Rochester, Minnesota"
56050,Le Sueur County,Minnesota,"Rochester, Minnesota"
56052,Le Sueur County,Minnesota,"Rochester, Minnesota"
56057,Le Sueur County,Minnesota,"Rochester, Minnesota"
56058,Le Sueur County,Minnesota,"Rochester, Minnesota"
56069,Le Sueur County,Minnesota,"Rochester, Minnesota"
56096,Le Sueur County,Minnesota,"Rochester, Minnesota"
56113,Lincoln County,Minnesota,"Sioux Falls, South Dakota"
56136,Lincoln County,Minnesota,"Sioux Falls, South Dakota"
56142,Lincoln County,Minnesota,"Sioux Falls, South Dakota"
56149,Lincoln County,Minnesota,"Sioux Falls, South Dakota"
56178,Lincoln County,Minnesota,"Sioux Falls, South Dakota"
56115,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56132,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56157,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56169,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56175,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56229,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56239,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56258,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56264,Lyon County,Minnesota,"Sioux Falls, South Dakota"
56291,Lyon County,Minnesota,"Sioux Falls, South Dakota"
55312,McLeod County,Minnesota,"Rochester, Minnesota"
55336,McLeod County,Minnesota,"Rochester, Minnesota"
55350,McLeod County,Minnesota,"Rochester, Minnesota"
55354,McLeod County,Minnesota,"Rochester, Minnesota"
55370,McLeod County,Minnesota,"Rochester, Minnesota"
55381,McLeod County,Minnesota,"Rochester, Minnesota"
55385,McLeod County,Minnesota,"Rochester, Minnesota"
55395,McLeod County,Minnesota,"Rochester, Minnesota"
56516,Mahnomen County,Minnesota,"Fargo, North Dakota"
56557,Mahnomen County,Minnesota,"Fargo, North Dakota"
56566,Mahnomen County,Minnesota,"Fargo, North Dakota"
56589,Mahnomen County,Minnesota,"Fargo, North Dakota"
56651,Mahnomen County,Minnesota,"Fargo, North Dakota"
56710,Marshall County,Minnesota,"Fargo, North Dakota"
56713,Marshall County,Minnesota,"Fargo, North Dakota"
56724,Marshall County,Minnesota,"Fargo, North Dakota"
56727,Marshall County,Minnesota,"Fargo, North Dakota"
56737,Marshall County,Minnesota,"Fargo, North Dakota"
56738,Marshall County,Minnesota,"Fargo, North Dakota"
56744,Marshall County,Minnesota,"Fargo, North Dakota"
56757,Marshall County,Minnesota,"Fargo, North Dakota"
56758,Marshall County,Minnesota,"Fargo, North Dakota"
56760,Marshall County,Minnesota,"Fargo, North Dakota"
56762,Marshall County,Minnesota,"Fargo, North Dakota"
56031,Martin County,Minnesota,"Rochester, Minnesota"
56039,Martin County,Minnesota,"Rochester, Minnesota"
56075,Martin County,Minnesota,"Rochester, Minnesota"
56088,Martin County,Minnesota,"Rochester, Minnesota"
56121,Martin County,Minnesota,"Rochester, Minnesota"
56127,Martin County,Minnesota,"Rochester, Minnesota"
56162,Martin County,Minnesota,"Rochester, Minnesota"
56171,Martin County,Minnesota,"Rochester, Minnesota"
56176,Martin County,Minnesota,"Rochester, Minnesota"
56181,Martin County,Minnesota,"Rochester, Minnesota"
55324,Meeker County,Minnesota,"Rochester, Minnesota"
55325,Meeker County,Minnesota,"Rochester, Minnesota"
55329,Meeker County,Minnesota,"Rochester, Minnesota"
55355,Meeker County,Minnesota,"Rochester, Minnesota"
55389,Meeker County,Minnesota,"Rochester, Minnesota"
56228,Meeker County,Minnesota,"Rochester, Minnesota"
56243,Meeker County,Minnesota,"Rochester, Minnesota"
55371,Mille Lacs County,Minnesota,"Rochester, Minnesota"
56313,Mille Lacs County,Minnesota,"Rochester, Minnesota"
56330,Mille Lacs County,Minnesota,"Rochester, Minnesota"
56342,Mille Lacs County,Minnesota,"Rochester, Minnesota"
56353,Mille Lacs County,Minnesota,"Rochester, Minnesota"
56359,Mille Lacs County,Minnesota,"Rochester, Minnesota"
56363,Mille Lacs County,Minnesota,"Rochester, Minnesota"
56386,Mille Lacs County,Minnesota,"Rochester, Minnesota"
56314,Morrison County,Minnesota,"Rochester, Minnesota"
56317,Morrison County,Minnesota,"Rochester, Minnesota"
56328,Morrison County,Minnesota,"Rochester, Minnesota"
56338,Morrison County,Minnesota,"Rochester, Minnesota"
56344,Morrison County,Minnesota,"Rochester, Minnesota"
56345,Morrison County,Minnesota,"Rochester, Minnesota"
56364,Morrison County,Minnesota,"Rochester, Minnesota"
56373,Morrison County,Minnesota,"Rochester, Minnesota"
56382,Morrison County,Minnesota,"Rochester, Minnesota"
56384,Morrison County,Minnesota,"Rochester, Minnesota"
56443,Morrison County,Minnesota,"Rochester, Minnesota"
56466,Morrison County,Minnesota,"Rochester, Minnesota"
56475,Morrison County,Minnesota,"Rochester, Minnesota"
55909,Mower County,Minnesota,"Rochester, Minnesota"
55912,Mower County,Minnesota,"Rochester, Minnesota"
55918,Mower County,Minnesota,"Rochester, Minnesota"
55926,Mower County,Minnesota,"Rochester, Minnesota"
55933,Mower County,Minnesota,"Rochester, Minnesota"
55936,Mower County,Minnesota,"Rochester, Minnesota"
55950,Mower County,Minnesota,"Rochester, Minnesota"
55951,Mower County,Minnesota,"Rochester, Minnesota"
55953,Mower County,Minnesota,"Rochester, Minnesota"
55967,Mower County,Minnesota,"Rochester, Minnesota"
55970,Mower County,Minnesota,"Rochester, Minnesota"
55973,Mower County,Minnesota,"Rochester, Minnesota"
55977,Mower County,Minnesota,"Rochester, Minnesota"
55982,Mower County,Minnesota,"Rochester, Minnesota"
56114,Murray County,Minnesota,"Sioux Falls, South Dakota"
56122,Murray County,Minnesota,"Sioux Falls, South Dakota"
56123,Murray County,Minnesota,"Sioux Falls, South Dakota"
56125,Murray County,Minnesota,"Sioux Falls, South Dakota"
56131,Murray County,Minnesota,"Sioux Falls, South Dakota"
56141,Murray County,Minnesota,"Sioux Falls, South Dakota"
56151,Murray County,Minnesota,"Sioux Falls, South Dakota"
56172,Murray County,Minnesota,"Sioux Falls, South Dakota"
56003,Nicollet County,Minnesota,"Rochester, Minnesota"
56021,Nicollet County,Minnesota,"Rochester, Minnesota"
56054,Nicollet County,Minnesota,"Rochester, Minnesota"
56074,Nicollet County,Minnesota,"Rochester, Minnesota"
56082,Nicollet County,Minnesota,"Rochester, Minnesota"
56110,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56117,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56119,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56129,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56153,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56155,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56165,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56167,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56168,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56185,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56187,Nobles County,Minnesota,"Sioux Falls, South Dakota"
56510,Norman County,Minnesota,"Fargo, North Dakota"
56519,Norman County,Minnesota,"Fargo, North Dakota"
56541,Norman County,Minnesota,"Fargo, North Dakota"
56545,Norman County,Minnesota,"Fargo, North Dakota"
56548,Norman County,Minnesota,"Fargo, North Dakota"
56550,Norman County,Minnesota,"Fargo, North Dakota"
56574,Norman County,Minnesota,"Fargo, North Dakota"
56581,Norman County,Minnesota,"Fargo, North Dakota"
56584,Norman County,Minnesota,"Fargo, North Dakota"
55901,Olmsted County,Minnesota,"Rochester, Minnesota"
55902,Olmsted County,Minnesota,"Rochester, Minnesota"
55903,Olmsted County,Minnesota,"Rochester, Minnesota"
55904,Olmsted County,Minnesota,"Rochester, Minnesota"
55905,Olmsted County,Minnesota,"Rochester, Minnesota"
55906,Olmsted County,Minnesota,"Rochester, Minnesota"
55920,Olmsted County,Minnesota,"Rochester, Minnesota"
55929,Olmsted County,Minnesota,"Rochester, Minnesota"
55934,Olmsted County,Minnesota,"Rochester, Minnesota"
55960,Olmsted County,Minnesota,"Rochester, Minnesota"
55976,Olmsted County,Minnesota,"Rochester, Minnesota"
56324,Otter Tail County,Minnesota,"Fargo, North Dakota"
56361,Otter Tail County,Minnesota,"Fargo, North Dakota"
56515,Otter Tail County,Minnesota,"Fargo, North Dakota"
56518,Otter Tail County,Minnesota,"Fargo, North Dakota"
56524,Otter Tail County,Minnesota,"Fargo, North Dakota"
56527,Otter Tail County,Minnesota,"Fargo, North Dakota"
56528,Otter Tail County,Minnesota,"Fargo, North Dakota"
56533,Otter Tail County,Minnesota,"Fargo, North Dakota"
56534,Otter Tail County,Minnesota,"Fargo, North Dakota"
56537,Otter Tail County,Minnesota,"Fargo, North Dakota"
56538,Otter Tail County,Minnesota,"Fargo, North Dakota"
56551,Otter Tail County,Minnesota,"Fargo, North Dakota"
56567,Otter Tail County,Minnesota,"Fargo, North Dakota"
56571,Otter Tail County,Minnesota,"Fargo, North Dakota"
56572,Otter Tail County,Minnesota,"Fargo, North Dakota"
56573,Otter Tail County,Minnesota,"Fargo, North Dakota"
56576,Otter Tail County,Minnesota,"Fargo, North Dakota"
56586,Otter Tail County,Minnesota,"Fargo, North Dakota"
56587,Otter Tail County,Minnesota,"Fargo, North Dakota"
56588,Otter Tail County,Minnesota,"Fargo, North Dakota"
56701,Pennington County,Minnesota,"Fargo, North Dakota"
56725,Pennington County,Minnesota,"Fargo, North Dakota"
56754,Pennington County,Minnesota,"Fargo, North Dakota"
55030,Pine County,Minnesota,"Fargo, North Dakota"
55036,Pine County,Minnesota,"Fargo, North Dakota"
55037,Pine County,Minnesota,"Fargo, North Dakota"
55063,Pine County,Minnesota,"Fargo, North Dakota"
55067,Pine County,Minnesota,"Fargo, North Dakota"
55072,Pine County,Minnesota,"Fargo, North Dakota"
55704,Pine County,Minnesota,"Fargo, North Dakota"
55712,Pine County,Minnesota,"Fargo, North Dakota"
55735,Pine County,Minnesota,"Fargo, North Dakota"
55756,Pine County,Minnesota,"Fargo, North Dakota"
55783,Pine County,Minnesota,"Fargo, North Dakota"
55795,Pine County,Minnesota,"Fargo, North Dakota"
56128,Pipestone County,Minnesota,"Sioux Falls, South Dakota"
56139,Pipestone County,Minnesota,"Sioux Falls, South Dakota"
56140,Pipestone County,Minnesota,"Sioux Falls, South Dakota"
56144,Pipestone County,Minnesota,"Sioux Falls, South Dakota"
56164,Pipestone County,Minnesota,"Sioux Falls, South Dakota"
56170,Pipestone County,Minnesota,"Sioux Falls, South Dakota"
56177,Pipestone County,Minnesota,"Sioux Falls, South Dakota"
56186,Pipestone County,Minnesota,"Sioux Falls, South Dakota"
56517,Polk County,Minnesota,"Fargo, North Dakota"
56523,Polk County,Minnesota,"Fargo, North Dakota"
56535,Polk County,Minnesota,"Fargo, North Dakota"
56540,Polk County,Minnesota,"Fargo, North Dakota"
56542,Polk County,Minnesota,"Fargo, North Dakota"
56556,Polk County,Minnesota,"Fargo, North Dakota"
56568,Polk County,Minnesota,"Fargo, North Dakota"
56592,Polk County,Minnesota,"Fargo, North Dakota"
56646,Polk County,Minnesota,"Fargo, North Dakota"
56684,Polk County,Minnesota,"Fargo, North Dakota"
56716,Polk County,Minnesota,"Fargo, North Dakota"
56721,Polk County,Minnesota,"Fargo, North Dakota"
56722,Polk County,Minnesota,"Fargo, North Dakota"
56723,Polk County,Minnesota,"Fargo, North Dakota"
56736,Polk County,Minnesota,"Fargo, North Dakota"
56323,Pope County,Minnesota,"Sioux Falls, South Dakota"
56334,Pope County,Minnesota,"Sioux Falls, South Dakota"
56349,Pope County,Minnesota,"Sioux Falls, South Dakota"
56381,Pope County,Minnesota,"Sioux Falls, South Dakota"
56385,Pope County,Minnesota,"Sioux Falls, South Dakota"
55101,Ramsey County,Minnesota,"Rochester, Minnesota"
55102,Ramsey County,Minnesota,"Rochester, Minnesota"
55103,Ramsey County,Minnesota,"Rochester, Minnesota"
55104,Ramsey County,Minnesota,"Rochester, Minnesota"
55105,Ramsey County,Minnesota,"Rochester, Minnesota"
55106,Ramsey County,Minnesota,"Rochester, Minnesota"
55107,Ramsey County,Minnesota,"Rochester, Minnesota"
55108,Ramsey County,Minnesota,"Rochester, Minnesota"
55109,Ramsey County,Minnesota,"Rochester, Minnesota"
55110,Ramsey County,Minnesota,"Rochester, Minnesota"
55112,Ramsey County,Minnesota,"Rochester, Minnesota"
55113,Ramsey County,Minnesota,"Rochester, Minnesota"
55114,Ramsey County,Minnesota,"Rochester, Minnesota"
55116,Ramsey County,Minnesota,"Rochester, Minnesota"
55117,Ramsey County,Minnesota,"Rochester, Minnesota"
55119,Ramsey County,Minnesota,"Rochester, Minnesota"
55126,Ramsey County,Minnesota,"Rochester, Minnesota"
55127,Ramsey County,Minnesota,"Rochester, Minnesota"
55130,Ramsey County,Minnesota,"Rochester, Minnesota"
55131,Ramsey County,Minnesota,"Rochester, Minnesota"
55133,Ramsey County,Minnesota,"Rochester, Minnesota"
55144,Ramsey County,Minnesota,"Rochester, Minnesota"
55145,Ramsey County,Minnesota,"Rochester, Minnesota"
55146,Ramsey County,Minnesota,"Rochester, Minnesota"
55155,Ramsey County,Minnesota,"Rochester, Minnesota"
55161,Ramsey County,Minnesota,"Rochester, Minnesota"
55164,Ramsey County,Minnesota,"Rochester, Minnesota"
55165,Ramsey County,Minnesota,"Rochester, Minnesota"
55166,Ramsey County,Minnesota,"Rochester, Minnesota"
55168,Ramsey County,Minnesota,"Rochester, Minnesota"
55169,Ramsey County,Minnesota,"Rochester, Minnesota"
55170,Ramsey County,Minnesota,"Rochester, Minnesota"
55171,Ramsey County,Minnesota,"Rochester, Minnesota"
55172,Ramsey County,Minnesota,"Rochester, Minnesota"
55175,Ramsey County,Minnesota,"Rochester, Minnesota"
55177,Ramsey County,Minnesota,"Rochester, Minnesota"
55187,Ramsey County,Minnesota,"Rochester, Minnesota"
55188,Ramsey County,Minnesota,"Rochester, Minnesota"
55191,Ramsey County,Minnesota,"Rochester, Minnesota"
56715,Red Lake County,Minnesota,"Fargo, North Dakota"
56742,Red Lake County,Minnesota,"Fargo, North Dakota"
56748,Red Lake County,Minnesota,"Fargo, North Dakota"
56750,Red Lake County,Minnesota,"Fargo, North Dakota"
56083,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56152,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56166,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56180,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56214,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56224,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56255,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56263,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56266,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56270,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56283,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56287,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56292,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56293,Redwood County,Minnesota,"Sioux Falls, South Dakota"
56294,Redwood County,Minnesota,"Sioux Falls, South Dakota"
55310,Renville County,Minnesota,"Sioux Falls, South Dakota"
55314,Renville County,Minnesota,"Sioux Falls, South Dakota"
55332,Renville County,Minnesota,"Sioux Falls, South Dakota"
55333,Renville County,Minnesota,"Sioux Falls, South Dakota"
55342,Renville County,Minnesota,"Sioux Falls, South Dakota"
56230,Renville County,Minnesota,"Sioux Falls, South Dakota"
56277,Renville County,Minnesota,"Sioux Falls, South Dakota"
56284,Renville County,Minnesota,"Sioux Falls, South Dakota"
56285,Renville County,Minnesota,"Sioux Falls, South Dakota"
55019,Rice County,Minnesota,"Rochester, Minnesota"
55021,Rice County,Minnesota,"Rochester, Minnesota"
55046,Rice County,Minnesota,"Rochester, Minnesota"
55052,Rice County,Minnesota,"Rochester, Minnesota"
55053,Rice County,Minnesota,"Rochester, Minnesota"
55057,Rice County,Minnesota,"Rochester, Minnesota"
55087,Rice County,Minnesota,"Rochester, Minnesota"
55088,Rice County,Minnesota,"Rochester, Minnesota"
56116,Rock County,Minnesota,"Sioux Falls, South Dakota"
56134,Rock County,Minnesota,"Sioux Falls, South Dakota"
56138,Rock County,Minnesota,"Sioux Falls, South Dakota"
56146,Rock County,Minnesota,"Sioux Falls, South Dakota"
56147,Rock County,Minnesota,"Sioux Falls, South Dakota"
56156,Rock County,Minnesota,"Sioux Falls, South Dakota"
56158,Rock County,Minnesota,"Sioux Falls, South Dakota"
56173,Rock County,Minnesota,"Sioux Falls, South Dakota"
56673,Roseau County,Minnesota,"Fargo, North Dakota"
56682,Roseau County,Minnesota,"Fargo, North Dakota"
56714,Roseau County,Minnesota,"Fargo, North Dakota"
56726,Roseau County,Minnesota,"Fargo, North Dakota"
56751,Roseau County,Minnesota,"Fargo, North Dakota"
56756,Roseau County,Minnesota,"Fargo, North Dakota"
56759,Roseau County,Minnesota,"Fargo, North Dakota"
56761,Roseau County,Minnesota,"Fargo, North Dakota"
56763,Roseau County,Minnesota,"Fargo, North Dakota"
55602,St. Louis County,Minnesota,"Fargo, North Dakota"
